hangul,hanja,flag,date,note
아,掗,D,2017-06-04,
아,氬,D,2017-06-04,
아,涐,D,2017-06-04,
아,犽,D,2017-06-04,
아,玡,D,2017-06-04,
아,珴,D,2017-06-04,
아,疨,D,2017-06-04,
아,瘂,D,2017-06-04,
아,皒,D,2017-06-04,
아,睋,D,2017-06-04,
아,硪,D,2017-06-04,
아,蕥,D,2017-06-04,
아,蚜,D,2017-06-04,
아,襾,D,2017-06-04,
아,覀,D,2017-06-04,덮다
아,誐,D,2017-06-04,
아,鈳,D,2017-06-04,
아,錒,D,2017-06-04,
아,鐚,D,2017-06-04,
아,騀,D,2017-06-04,
아,齖,D,2017-06-04,
아,㚳,D,2017-06-04,
아,㝞,D,2017-06-04,
아,㢌,D,2017-06-04,
아,㢐,D,2017-06-04,
아,㦱,D,2017-06-04,
아,㧎,D,2017-06-04,
아,㧴,D,2017-06-04,
아,㰳,D,2017-06-04,
아,㿿,D,2017-06-04,
아,䃁,D,2017-06-04,
아,䄉,D,2017-06-04,
아,䄰,D,2017-06-04,
아,䋩,D,2017-06-04,
아,䋪,D,2017-06-04,
아,䍓,D,2017-06-04,
아,䖸,D,2017-06-04,
아,䢝,D,2017-06-04,
아,䪵,D,2017-06-04,
아,䳗,D,2017-06-04,
아,䳘,D,2017-06-04,
아,猗,I,2017-06-04,
아,枒,I,2017-06-04,
악,樂,D,2017-06-04,"풍류 악, 즐길 악"
악,惡,D,2017-06-04,"나쁠 악, 악할 악"
악,岳,D,2017-06-04,큰 산 악
악,握,D,2017-06-04,"잡을 악, 손아귀 악, 움켜질 악"
악,愕,D,2017-06-04,"놀랄 악, 억지부릴 악"
악,堊,D,2017-06-04,흰 흙 악
악,顎,D,2017-06-04,"턱 악, 턱뼈 악"
악,嶽,D,2017-06-04,"높은 산 악, 큰산 악"
악,幄,D,2017-06-04,장막 악
악,渥,D,2017-06-04,"두터울 악, 비젖을 악"
악,鰐,D,2017-06-04,악어 악
악,鄂,D,2017-06-04,"나라이름 악, 고을이름 악"
악,鍔,D,2017-06-04,칼날끝 악
악,齷,D,2017-06-04,"악착할 악, 악착같을 악"
악,萼,D,2017-06-04,꽃받침 악
악,諤,D,2017-06-04,직언할 악
악,鶚,D,2017-06-04,물수리 악
악,咢,D,2017-06-04,놀랄 악
악,喔,D,2017-06-04,"닭 우는 소리 악, 아첨해 웃는 소리 악"
악,噩,D,2017-06-04,놀랄 악
악,卾,D,2017-06-04,윗턱 악
악,腭,D,2017-06-04,잇몸 악
악,偓,D,2017-06-04,거리낄 악
악,覨,D,2017-06-04,오래 볼 악
악,齶,D,2017-06-04,잇몸 악
악,楽,D,2017-06-04,
악,鸑,D,2017-06-04,
악,遌,D,2017-06-04,
악,崿,D,2017-06-04,
악,蕚,D,2017-06-04,
악,㮙,D,2017-06-04,
악,堮,D,2017-06-04,
악,恶,D,2017-06-04,
악,鳄,D,2017-06-04,
악,乐,D,2017-06-04,
악,垩,D,2017-06-04,
악,悪,D,2017-06-04,
악,谔,D,2017-06-04,
악,锷,D,2017-06-04,
악,颚,D,2017-06-04,
악,鹗,D,2017-06-04,
악,龌,D,2017-06-04,
악,偔,D,2017-06-04,
악,僫,D,2017-06-04,
악,捳,D,2017-06-04,
악,楃,D,2017-06-04,
악,櫮,D,2017-06-04,
악,湂,D,2017-06-04,
악,琧,D,2017-06-04,
악,腛,D,2017-06-04,
악,蝁,D,2017-06-04,
악,讍,D,2017-06-04,
악,鑩,D,2017-06-04,
악,鱷,D,2017-06-04,
악,㓵,D,2017-06-04,
악,㖾,D,2017-06-04,
악,㗁,D,2017-06-04,
악,㟧,D,2017-06-04,
악,㠋,D,2017-06-04,
악,㦍,D,2017-06-04,
악,㹊,D,2017-06-04,
악,䠎,D,2017-06-04,
악,䣞,D,2017-06-04,
악,䥃,D,2017-06-04,
악,䫷,D,2017-06-04,
안,安,D,2017-06-04,"편안할 안, 어찌 안"
안,案,D,2017-06-04,"책상 안, 생각할 안"
안,眼,D,2017-06-04,눈 안
안,顔,D,2017-06-04,"顏과 同字, 얼굴 안"
